X,Y,OBJECTID,HASTUS,TRANSLINK_ID,DESCRIPTION,STREETNAME,NEAREST_CROSS_STREET,EASTING,NORTHING,LATITUDE,LONGITUDE,SUBURB,BUS_STOP_TYPE,TACTILE_GROUND_SURF_INDICAT_Y_N,BOARDING_POINT,ROAD_GRADIENT,CROSS_FALL,DATE_OF_LAST_AUDIT
509205.901,6951345.7995,5127,10406,305968,Wolcott Street - 86,Delavan St,Wolcott St,509205.9,6951345.8,-27.561696,153.093255,WISHART,2 - Intermediate,Y,Easy,Easy,Easy,
509204.0348,6951358.3177,5128,10407,305942,Wolcott Street - 86,Delevan St,Wolcott St,509204,6951358.3,-27.561583,153.093236,WISHART,3 - Regular with seat,Y,Hard,Easy,Easy,
509528.2508,6951392.9613,5129,10408,305943,Delavan St Park - 85,Delavan St,Cummin St,509528.3,6951393,-27.561268,153.09652,WISHART,2 - Intermediate,Y,Medium,Medium,Easy,
506094.8424,6958337.8503,5130,10409,305371,York Street - 29,Cavendish Rd,Leigh St,506094.8,6958337.8,-27.49859,153.061705,COORPAROO,2 - Intermediate,Y,Medium,Easy,Easy,
508586.6543,6952201.6019,5131,10410,305658,Brockhouse Street - 77,Dawson Rd,Brockhouse St,508586.7,6952201.6,-27.553974,153.086976,UPPER MOUNT GRAVATT,2 - Intermediate,Y,Easy,Easy,Easy,2017/10/06 00:00:00+00
504773.5548,6957605.3789,5132,10411,306091,Bardsley Avenue - 20,Logan Rd,Bardsley Av,504773.6,6957605.4,-27.505208,153.048331,GREENSLOPES,2 - Intermediate,N,Hard,Easy,Easy,
508641.0141,6953266.7089,5133,10412,,Kingsway Street - 41,HILLGROVE ST,,508641,6953266.7,-27.544358,153.087519,UPPER MOUNT GRAVATT,3 - Regular with seat,Y,Easy,Medium,Medium,2017/07/30 00:00:00+00
508783.0025,6953005.86,5134,10413,305645,Pinner Street - 43,Wishart Rd,Pinner St,508783,6953005.9,-27.546712,153.088959,UPPER MOUNT GRAVATT,3 - Regular with seat,Y,Medium,Hard,Hard,
508362.1571,6951627.6462,5135,10414,305927,Mascar Street - 81,Tryon St,Mt Gravatt Capalaba Rd,508362.2,6951627.7,-27.559157,153.084706,UPPER MOUNT GRAVATT,3 - Regular with seat,Y,Easy,Hard,Hard,2017/10/06 00:00:00+00
495594.5851,6967705.9818,5136,10415,302637,Samford - Blackbutt,Satinay St,Blackbutt St,495594.6,6967706,-27.414021,152.955433,KEPERRA,3 - Regular with seat,Y,Easy,Easy,Hard,2017/04/20 00:00:00+00
500691.2132,6963486.7864,5137,10416,302933,Windsor/Prospect - 9,Windsor Rd,Prospect Tce,500691.2,6963486.8,-27.452119,153.006995,RED HILL,4 - Regular,Y,Medium,Medium,Easy,2016/12/12 00:00:00+00
500617.8248,6964111.623,5138,10417,302936,Windsor Road - 12,Windsor Rd,Errard St,500617.8,6964111.6,-27.446478,153.006252,KELVIN GROVE,4 - Regular,Y,Medium,Easy,Easy,
499559.1461,6964565.9937,5139,10418,302020,Ashgrove Avenue - 25,Ashgrove Av,Bott St,499559.1,6964566,-27.442376,152.995539,ASHGROVE,2 - Intermediate,Y,Easy,Easy,Easy,2017/03/06 00:00:00+00
498381.6304,6964776.1293,5140,10420,302691,Arinya Road - 39,Arinya Rd,Mirrabooka Rd,498381.6,6964776.1,-27.440478,152.983624,ASHGROVE,3 - Regular with seat,N,Hard,Easy,Easy,
496310.5485,6968041.9484,5141,10422,302453,Dawson Parade-Crampton Street,Dawson Pde,Samford Rd,496310.5,6968042,-27.41099,152.962677,KEPERRA,4 - Regular,Y,Medium,Medium,Medium,
506929.1372,6965076.3416,5142,10423,301662,Remora Road  29,Kingsford Smith Dr,Remora Rd,506929.1,6965076.3,-27.437751,153.070113,HAMILTON,2 - Intermediate,Y,Easy,Easy,Easy,2019/02/14 00:00:00+00
506966.9952,6960734.8996,5143,10425,304684,Seven Hills – 42,Agnew St,Walker Av,506967,6960734.9,-27.47694534,153.070521,MORNINGSIDE,2 - Intermediate,Y,Medium,Medium,Medium,2018/06/20 00:00:00+00
505028.9421,6957780.8428,5144,10426,,Rialto St - 19A,CORNWALL ST,,505028.9,6957780.8,-27.503623,153.050916,GREENSLOPES,2 - Intermediate,Y,Easy,Easy,Easy,2019/08/02 00:00:00+00
504711.9151,6957840.34,5145,10427,305236,Darreen St - 19,Cornwall St,Logan Rd,504711.9,6957840.3,-27.503087,153.047706,GREENSLOPES,3 - Regular with seat,Y,Easy,Hard,Medium,2017/10/27 00:00:00+00
501519.5019,6956461.5454,5146,10428,304095,Kadumba-Eversley - 23,Kadumba St,Eversley Tce,501519.5,6956461.6,-27.515542,153.015386,YERONGA,2 - Intermediate,Y,Easy,Easy,Medium,2017/09/15 00:00:00+00
500935.1489,6955200.6273,5147,10429,303951,The Brisbane Golf Club - 36,Tennyson Memorial Av,Varley St,500935.1,6955200.6,-27.526926,153.00947,YEERONGPILLY,2 - Intermediate,N,Medium,Easy,Easy,
500444.9689,6955416.0977,5148,10430,303953,Softstone Street - 38,Softstone St,King Arthur Tce,500445,6955416.1,-27.524981,153.004506,TENNYSON,3 - Regular with seat,Y,Easy,Easy,Easy,
497517.1838,6957054.9901,5149,10431,303986,Wharf Street - 52,Wharf St,Bridge St,497517.2,6957055,-27.510183,152.974861,CHELMER,3 - Regular with seat,Y,Easy,Easy,Medium,2016/06/15 00:00:00+00
515056.279,6959190.3379,5150,10432,303663,Tarcoola Street - 27,Hawken Dr,Tarcoola St,515056.3,6959190.3,-27.490824,153.152421,ST LUCIA,4 - Regular,Y,Medium,Easy,Easy,2017/02/17 00:00:00+00
497536.1467,6957053.554,5151,10433,,Wharf Street - 52,WHARF ST,,497536.1,6957053.6,-27.510196,152.975053,CHELMER,3 - Regular with seat,Y,Easy,Easy,Medium,2016/06/15 00:00:00+00
505347.4,6952187.4969,5152,10434,,Griffith University - Stop A,KESSELS RD,,505347.4,6952187.5,-27.554118,153.054165,NATHAN,,N,Hard,Hard,Hard,
505271.3939,6952214.4465,5153,10436,,Griffith Uni The Circuit - B,KESSELS RD,,505271.4,6952214.5,-27.553875,153.053395,NATHAN,2 - Intermediate,N,Easy,Easy,Medium,2016/06/15 00:00:00+00
502271.0375,6955297.0416,5154,10437,304979,Stimpson Park - 29,BEAUDESERT RD,Colebrook Av,502271,6955297,-27.526054,153.022998,MOOROOKA,2 - Intermediate,Y,Easy,Easy,Easy,2019/04/11 00:00:00+00
503041.4546,6953208.5712,5155,10438,305132,Pentex Street - 43,Evans Rd,Tarragndi Rd,503041.5,6953208.6,-27.544907,153.030805,SALISBURY,3 - Regular with seat,Y,Easy,Easy,Medium,2016/06/15 00:00:00+00
501616.7788,6967710.0982,5156,10439,302218,Lindley Street - 29,Webster Rd,Lindley St,501616.8,6967710.1,-27.41399,153.016356,STAFFORD,2 - Intermediate,N,Hard,Medium,Hard,
505289.4522,6952195.4974,5157,10440,,Griffith University Stop A,KESSELS RD,,505289.5,6952195.5,-27.554046,153.053578,NATHAN,1 - Premium,N,Hard,Hard,Hard,
503202.5753,6953167.4352,5158,10441,305131,Pentex Street - 43,Evans Rd,Pentex St,503202.6,6953167.4,-27.545278,153.032437,SALISBURY,2 - Intermediate,Y,Medium,Medium,Medium,
505333.205,6952236.3518,5159,10442,,Griffith University - Stop C,KESSELS RD,,505333.2,6952236.3,-27.553677,153.054021,NATHAN,4 - Regular ,N,Hard,Hard,Hard,
503985.7354,6947166.0005,5160,10443,,Beaudesert Road - 75,BEAUDESERT RD,,503985.7,6947166,-27.599456,153.040389,SUNNYBANK HILLS,5 - District,N,Hard,Easy,Hard,
503169.1535,6945365.5815,5161,10444,303106,Endiandra Street - 87,Endiandra St,Satinash Rd,503169.2,6945365.6,-27.615712,153.032119,ALGESTER,4 - Regular,N,Easy,Hard,Hard,
503102.3465,6944558.314,5162,10445,303072,Crestone Street - 90/89,Algester Rd,Laurel Oak Dr,503102.3,6944558.3,-27.623,153.031444,ALGESTER,3 - Regular with seat,Y,Easy,Easy,Medium,2019/07/26 00:00:00+00
507996.1553,6971570.8874,5163,10446,301419,Earnshaw Road - 27,Tufnell Rd,Earnshaw Rd,507996.2,6971570.9,-27.379112,153.080867,BANYO,3 - Regular with seat,Y,Medium,Easy,Hard,
506962.5399,6964899.7613,5164,10447,,Portside - Remora,REMORA RD,,506962.5,6964899.8,-27.439345,153.070452,HAMILTON,2 - Intermediate,Y,Easy,Easy,Easy,2017/11/01 00:00:00+00
503096.0367,6944576.5925,5165,10448,303114,Crestone Street - 90/89,Algester Rd,Laurel Oak Dr,503096,6944576.6,-27.622835,153.03138,ALGESTER,2 - Intermediate,Y,Medium,Easy,Medium,
502417.8734,6950280.8893,5166,10449,,Beaudesert Road - 51/45,BEAUDESERT RD,,502417.9,6950280.9,-27.571339,153.024495,ARCHERFIELD,2 - Intermediate,N,Easy,Easy,Hard,
502391.559,6950489.8034,5167,10450,,Beaudesert Road - 44,BEAUDESERT RD,,502391.6,6950489.8,-27.569453,153.024228,ARCHERFIELD,5 - District,N,Easy,Easy,Hard,
502249.0387,6951122.3167,5168,10451,304993,Boyland Avenue - 42/41,BEAUDESERT RD,Boyland Av,502249,6951122.3,-27.563743,153.022783,ARCHERFIELD,2 - Intermediate,Y,Medium,Hard,Hard,
501605.8386,6951359.3512,5169,10452,,Beatty Road - 44,BEATTY RD,,501605.8,6951359.4,-27.561604,153.016267,ARCHERFIELD,4 - Regular ,N,Hard,Hard,Hard,
502348.8452,6950121.1749,5170,10453,303179,Kerry Road East,KERRY RD,Beaudesert Rd,502348.8,6950121.2,-27.572781,153.023796,ARCHERFIELD,4 - Regular,Y,Easy,Easy,Medium,2018/02/01 00:00:00+00
502083.2311,6948431.6726,5171,10455,,Kilkenny Street - 67,CHARDEAN ST,,502083.2,6948431.7,-27.588034,153.021108,ACACIA RIDGE,5 - District,N,Hard,Easy,Easy,
502074.1544,6948450.2833,5172,10457,,Kilkenny Street - 67,KILKENNY ST,,502074.2,6948450.3,-27.587866,153.021016,ACACIA RIDGE,5 - District,N,Hard,Easy,Easy,
501453.827,6956458.3411,5173,10460,304035,Kadumba-Eversley - 23,Kadumba St,Eversley Tce,501453.8,6956458.3,-27.515571,153.014721,YERONGA,2 - Intermediate,Y,Easy,Easy,Medium,2017/09/15 00:00:00+00
506253.3969,6978807.048,5174,10463,300303,Deagon Steet - 37,Deagon St,Brisbane St,506253.4,6978807,-27.313792,153.063205,SANDGATE,4 - Regular,Y,Easy,Easy,Hard,2016/12/14 00:00:00+00
495812.9982,6950479.2402,5175,10464,300742,Winslow - Rowe - 67/68,Winslow St,Rowe Tce,495813,6950479.2,-27.569544,152.957583,DARRA,3 - Regular with seat,Y,Easy,Easy,Easy,2017/01/23 00:00:00+00
495838.7641,6950472.049,5176,10465,300696,Winslow - Rowe - 67/68,Winslow St,Rowe Tce,495838.8,6950472,-27.569609,152.957844,DARRA,3 - Regular with seat,Y,Easy,Easy,Easy,2017/01/23 00:00:00+00
494588.4007,6952921.3065,5177,10466,,Radcliffe Street - District Stop,RADCLIFFE ST,,494588.4,6952921.3,-27.547493,152.945188,SINNAMON PARK,5 - District,N,Hard,Hard,Hard,
494865.0773,6953309.6672,5178,10467,,Northbrook - Cityview - 59,NORTHBROOK ST,,494865.1,6953309.7,-27.543988,152.947992,SINNAMON PARK,4 - Regular ,N,Hard,Easy,Easy,
494891.7781,6953207.1073,5179,10468,300718,Northbrook - Cityview - 59,NORTHBROOK ST,Cityview Rd,494891.8,6953207.1,-27.544914,152.948262,SINNAMON PARK,4 - Regular,Y,Medium,Easy,Medium,2016/11/14 00:00:00+00
495192.1071,6953246.2193,5180,10469,300715,Oldfield Shops - 57A,Oldfield Rd,Homebush Cr,495192.1,6953246.2,-27.544562,152.951304,SINNAMON PARK,2 - Intermediate,Y,Easy,Easy,Easy,2016/11/14 00:00:00+00
495193.2815,6953272.4718,5181,10470,300730,Oldfield Shops - 57A,Oldfield Rd,Homebush Cr,495193.3,6953272.5,-27.544325,152.951316,SINNAMON PARK,4 - Regular,Y,Easy,Medium,Easy,2016/04/26 00:00:00+00
498562.942,6972682.6004,5182,10471,,Saturn Crescent - District Stop,STREISAND DR,,498562.9,6972682.6,-27.369098,152.985468,BRIDGEMAN DOWNS,3 - Regular with seat,Y,Hard,Easy,Easy,
502740.4864,6973880.6348,5183,10472,,Kirby Road - 52A,STEBBING ST,,502740.5,6973880.6,-27.35828,153.02771,ASPLEY,4 - Regular ,N,Hard,Easy,Easy,
501236.3749,6960519.8612,5184,10474,,Hail and Ride Stop Boundary Street,BOUNDARY ST,,501236.4,6960519.9,-27.478904,153.012515,WEST END,3 - Regular with seat,N,Hard,Hard,Hard,
508705.077,6959498.3324,5185,10475,304740,Lunga Street - 39/40,Stanley Rd,Lunga St,508705.1,6959498.3,-27.488099,153.088123,CARINA,2 - Intermediate,Y,Easy,Easy,Hard,2018/05/16 00:00:00+00
494292.4768,6958704.8975,5186,10476,303429,Ironbark Ironbark Road,Ironbark Rd,Birchley St,494292.5,6958704.9,-27.495278,152.942218,CHAPEL HILL,2 - Intermediate,Y,Easy,Easy,Easy,2018/02/28 00:00:00+00
501058.6636,6959544.2434,5187,10479,304197,Hail and Ride Stop Boundary Street,Boundary St,Dornoch Tce,501058.7,6959544.2,-27.487712,153.010717,WEST END,3 - Regular with seat,N,Medium,Medium,Easy,
501087.5236,6959715.0434,5188,10480,304198,Hail and Ride Stop Boundary Street,Boundary St,Bristol St,501087.5,6959715,-27.48617,153.011009,WEST END,4 - Regular,N,Medium,Medium,Easy,
501105.4132,6959821.0457,5189,10481,304199,Hail and Ride Stop Boundary Street,Boundary St,Whynot St,501105.4,6959821,-27.485213,153.01119,WEST END,3 - Regular with seat,Y,Easy,Hard,Medium,2016/09/08 00:00:00+00
501135.1647,6960004.2514,5190,10482,304200,Hail and Ride Stop Granville Street,Boundary St,Granville St,501135.2,6960004.3,-27.483559,153.011491,WEST END,3 - Regular with seat,Y,Easy,Hard,Easy,2019/07/16 00:00:00+00
501522.5075,6959987.1514,5191,10483,,Hail and Ride Brighton Road,BRIGHTON RD,,501522.5,6959987.1,-27.483713,153.015412,HIGHGATE HILL,3 - Regular with seat,N,Hard,Easy,Easy,
501617.9661,6967718.2947,5192,10485,,Lindley St - 29 Dummy stop for TT's,WEBSTER RD,,501618,6967718.3,-27.413916,153.016368,STAFFORD,,N,Hard,Hard,Hard,
501818.612,6959586.6887,5193,10486,304192,Dornoch - Gladstone - 21A,Dornoch Tce,Gladstone Rd,501818.6,6959586.7,-27.487328,153.01841,HIGHGATE HILL,3 - Regular with seat,Y,Medium,Easy,Hard,
501644.9542,6959619.0572,5194,10487,304191,Hampstead Road - 21,Dornoch Tce,Hampstead Rd,501645,6959619.1,-27.487036,153.016652,HIGHGATE HILL,3 - Regular with seat,Y,Easy,Medium,Hard,2017/03/14 00:00:00+00
500793.2364,6959610.059,5195,10488,,Hail and Ride Stop Dornoch Terrace,DORNOCH TCE,,500793.2,6959610.1,-27.487118,153.00803,WEST END,3 - Regular with seat,Y,Easy,Easy,Medium,2019/06/21 00:00:00+00
501527.8028,6960465.4418,5196,10489,304262,Musgrave Park,Edmondstone St,Besant St,501527.8,6960465.4,-27.479395,153.015465,SOUTH BRISBANE,3 - Regular with seat,Y,Medium,Medium,Hard,
501382.3104,6960702.8323,5197,10490,,Hail and Ride Stop Edmondstone Street,EDMONDSTONE ST,,501382.3,6960702.8,-27.477252,153.013992,SOUTH BRISBANE,3 - Regular with seat,N,Hard,Easy,Easy,
501648.2026,6960268.8152,5198,10491,,Hail and Ride Stop Edmondstone Street,VULTURE ST,,501648.2,6960268.8,-27.48117,153.016684,SOUTH BRISBANE,3 - Regular with seat,N,Hard,Easy,Easy,
501553.1811,6959598.3557,5199,10493,307422,Hampstead Road - 21,Dornoch Tce,Dauphin Tce,501553.2,6959598.4,-27.487223,153.015723,HIGHGATE HILL,4 - Regular,N,Medium,Hard,Hard,
501591.9277,6959777.6824,5200,10494,304190,Hail and Ride Stop Hampstead Road,Hampstead Rd,Chermside St,501591.9,6959777.7,-27.485604,153.016115,HIGHGATE HILL,3 - Regular with seat,Y,Medium,Medium,Easy,
501631.4597,6959911.1513,5201,10495,304189,Hail and Ride Stop Hampstead Road,Hampstead Rd,Blakeney St,501631.5,6959911.2,-27.484399,153.016515,HIGHGATE HILL,3 - Regular with seat,Y,Medium,Easy,Medium,
497245.3089,6958279.3526,5202,10497,303901,"Indooroopilly """"F""""- Musgrave Rd",Musgrave Rd,Moggill Rd,497245.3,6958279.4,-27.499129,152.972111,INDOOROOPILLY,2 - Intermediate,N,Medium,Easy,Hard,
494306.2055,6958707.5622,5203,10498,303458,Ironbark Ironbark Road,Ironbark Rd,Birchley St,494306.2,6958707.6,-27.495254,152.942357,CHAPEL HILL,4 - Regular,Y,Easy,Easy,Easy,2018/02/28 00:00:00+00
500943.9526,6960524.7609,5204,10499,,Hail and Ride Stop Jane Street,JANE ST,,500944,6960524.8,-27.47886,153.009555,WEST END,4 - Regular ,Y,Easy,Hard,Medium,2019/07/16 00:00:00+00
498361.0188,6971131.7524,5205,10500,303018,Chinook Old Northern Road,Old Northern Rd,Chinook St,498361,6971131.7,-27.383099,152.983424,MCDOWALL,2 - Intermediate,Y,Easy,Medium,Medium,
501259.3459,6960059.0689,5206,10502,304186,Sussex app Brighton,Sussex St,Brighton Rd,501259.3,6960059.1,-27.483064,153.012748,WEST END,2 - Intermediate,N,Medium,Medium,Easy,
501285.5409,6960214.029,5207,10503,304185,Hail and Ride Stop Sussex Street,Sussex St,Vulture St,501285.5,6960214,-27.481665,153.013013,WEST END,3 - Regular with seat,Y,Easy,Hard,Hard,2017/08/25 00:00:00+00
501923.9068,6960159.6697,5208,10504,304164,Hail and Ride Stop Vulture Street,Vulture St,Gladstone Rd,501923.9,6960159.7,-27.482155,153.019475,SOUTH BRISBANE,3 - Regular with seat,Y,Easy,Hard,Hard,2017/08/25 00:00:00+00
501253.0468,6960287.2492,5209,10505,304159,Vulture Street Hail & Ride,Vulture St,Sussex St,501253,6960287.2,-27.481004,153.012684,WEST END,3 - Regular with seat,Y,Easy,Medium,Easy,2017/08/25 00:00:00+00
501165.41,6960177.2664,5210,10506,304201,Hail and Ride Stop Boundary Street,Boundary St,Vulture St,501165.4,6960177.3,-27.481997,153.011797,WEST END,3 - Regular with seat,Y,Easy,Medium,Easy,2017/08/25 00:00:00+00
501330.3701,6960019.8499,5211,10507,,Hail and Ride Brighton Road,BRIGHTON RD,,501330.4,6960019.8,-27.483418,153.013467,HIGHGATE HILL,3 - Regular with seat,Y,Hard,Easy,Easy,
503499.519,6966866.4464,5212,10508,,Chalk Street - 20,CHALK ST,,503499.5,6966866.5,-27.421603,153.035405,LUTWYCHE,2 - Intermediate,N,Hard,Easy,Easy,
503763.3932,6966750.9504,5213,10509,300817,McLennan Street - 19,McLennan St,Chalk St,503763.4,6966750.9,-27.422645,153.038075,WOOLOOWIN,3 - Regular with seat,Y,Easy,Medium,Medium,2019/09/10 00:00:00+00
503778.6203,6966768.8898,5214,10510,300810,McLennan Street - 19,McLennan St,Chalk St,503778.6,6966768.9,-27.422483,153.038229,WOOLOOWIN,2 - Intermediate,Y,Easy,Medium,Easy,2019/11/18 00:00:00+00
504232.3217,6977472.8639,5215,10511,,Childs Street - 33,DENHAM ST,,504232.3,6977472.9,-27.325845,153.042782,BRACKEN RIDGE,4 - Regular ,N,Hard,Hard,Hard,
500569.7739,6972125.855,5216,10512,301969,Martindale Street - 47,Stringybark Rd,Martindale St,500569.8,6972125.8,-27.374125,153.005762,ASPLEY,3 - Regular with seat,Y,Easy,Easy,Medium,2019/08/30 00:00:00+00
503715.4657,6966459.2076,5217,10513,300816,Marne Street - 17,McLennan St,Marine Rd,503715.5,6966459.2,-27.425279,153.037591,ALBION,3 - Regular with seat,Y,Easy,Hard,Easy,2017/10/13 00:00:00+00
503724.7511,6966441.1499,5218,10514,300811,Marne Street - 17,McLennan St,Marine Rd,503724.8,6966441.2,-27.425442,153.037685,ALBION,3 - Regular with seat,Y,Easy,Medium,Easy,2016/06/21 00:00:00+00
509001.985,6959451.042,5219,10515,304743,Sage Street - 41,Stanley Rd,Sage St,509002,6959451,-27.488524,153.091129,CARINA,2 - Intermediate,Y,Easy,Hard,Hard,
507984.1861,6971563.5846,5220,10516,301414,Earnshaw Road - 27,Tufnell Rd,Earnshaw Rd,507984.2,6971563.6,-27.379178,153.080746,BANYO,2 - Intermediate,Y,Easy,Easy,Medium,2017/05/19 00:00:00+00
505350.677,6952231.3596,5221,10519,302357,Griffith University B,Bunya Rd,Blackwood Dr,505350.7,6952231.4,-27.553722,153.054198,NATHAN,2 - Intermediate,N,Hard,Hard,Hard,
505132.1534,6957774.3755,5222,10523,305226,Raby Street - 19B,Cornwall St,Kirkland Av,505132.2,6957774.4,-27.503681,153.051961,GREENSLOPES,3 - Regular with seat,Y,Medium,Hard,Hard,
506128.6317,6954407.8048,5223,10524,305300,Dobbs Street - 63,Baupaume Rd,Dobbs St,506128.6,6954407.8,-27.53407,153.062067,HOLLAND PARK WEST,3 - Regular with seat,Y,Easy,Medium,Medium,2017/09/08 00:00:00+00
508650.7839,6953399.5128,5224,10525,,HILLGROVE / BROADWATER,BROADWATER RD,,508650.8,6953399.5,-27.543159,153.087617,UPPER MOUNT GRAVATT,5 - District,N,Medium,Hard,Hard,
517355.8956,6964633.0519,5225,10526,304447,Pandanus Beach,Wynnum Esp,Florence St,517355.9,6964633,-27.44166,153.175623,WYNNUM,2 - Intermediate,Y,Easy,Easy,Medium,2018/03/12 00:00:00+00
508075.8641,6953263.9936,5226,10527,305917,Mt Gravatt Showgrounds - 38A,Logan Rd,Santley St,508075.9,6953264,-27.544386,153.081795,MOUNT GRAVATT,2 - Intermediate,Y,Medium,Medium,Easy,
515494.5676,6963334.3638,5227,10528,,RANDALL / WYNNUM,PRESTON RD,,515494.6,6963334.4,-27.453407,153.156805,WYNNUM WEST,5 - District,N,Hard,Hard,Hard,
495468.1247,6950422.8468,5228,10529,300741,Winslow - Scotts - 66,Scotts Rd,Winslow St,495468.1,6950422.8,-27.570052,152.954089,DARRA,2 - Intermediate,Y,Easy,Easy,Medium,2017/06/06 00:00:00+00
501730.5446,6956428.2872,5229,10530,304096,Kadumba-Fairfield - 22,Kadumba St,Fairfield Rd,501730.5,6956428.3,-27.515842,153.017523,YERONGA,2 - Intermediate,N,Hard,Easy,Easy,
506493.1287,6966801.0966,5230,10531,,MANSON / GENERAL,MANSON RD,,506493.1,6966801.1,-27.422182,153.065692,HENDRA,5 - District,N,Hard,Medium,Hard,
515464.6133,6963323.6572,5231,10532,,RANDALL / WYNNUM,WYNNUM RD,,515464.6,6963323.7,-27.453504,153.156502,WYNNUM WEST,5 - District,N,Hard,Hard,Hard,
504108.4643,6975689.5972,5232,10533,300207,Handford - Roghan ,Handford Rd,Roghan Rd,504108.5,6975689.6,-27.341945,153.041536,TAIGUM,2 - Intermediate,Y,Easy,Easy,Medium,2017/08/03 00:00:00+00
509549.2433,6955776.3642,5233,10534,,Greenmeadow Creek Road,CREEK RD,,509549.2,6955776.4,-27.521695,153.096698,MANSFIELD,3 - Regular with seat,Y,Easy,Easy,Easy,2019/03/01 00:00:00+00
509686.843,6952080.3749,5234,10536,,Agaton Mt Gravatt Capalaba Road,MT GRAVATT-CAPALABA RD,,509686.8,6952080.4,-27.555061,153.098121,WISHART,2 - Intermediate,Y,Hard,Easy,Easy,
502714.7662,6944407.5389,5235,10537,,Ridgewood Heights Ridgewood Road,RIDGEWOOD RD,,502714.8,6944407.5,-27.624362,153.027516,ALGESTER,3 - Regular with seat,Y,Easy,Easy,Easy,2019/07/26 00:00:00+00
510155.876,6952314.9335,5236,10538,305722,Ham Road South Mt Gravatt Capalaba Road,Mt Gravatt Capalaba Rd,Boyanda St,510155.9,6952314.9,-27.55294,153.10287,WISHART,2 - Intermediate,Y,Easy,Medium,Medium,2017/09/13 00:00:00+00
506151.2021,6981408.8357,5237,10539,300031,Eventide Hornibrook Highway,HORNIBROOK HWY,Twentieth Av,506151.2,6981408.8,-27.290303,153.062159,BRIGHTON,2 - Intermediate,Y,Easy,Easy,Easy,2017/03/13 00:00:00+00
506203.8952,6981699.4536,5238,10541,301511,Hornibrook Hwy opp app Twenty-Third St,HORNIBROOK HWY,Twenty Third Av,506203.9,6981699.5,-27.287679,153.06269,BRIGHTON,2 - Intermediate,Y,Easy,Easy,Medium,2017/03/13 00:00:00+00
493584.1219,6945770.9387,5239,10543,301744,John Street,John St,Skepper St,493584.1,6945770.9,-27.612041,152.934978,ELLEN GROVE,2 - Intermediate,Y,Easy,Medium,Medium,2018/01/05 00:00:00+00
506147.4055,6981137.1338,5240,10544,300279,BEACONSFIELD / DUKE,BEACONSFIELD TCE,Duke St,506147.4,6981137.1,-27.292756,153.062122,BRIGHTON,3 - Regular with seat,Y,Easy,Easy,Medium,2016/12/14 00:00:00+00
506106.828,6980725.9983,5241,10545,,Beaconsfield Tce app Princess St,BEACONSFIELD TCE,,506106.8,6980726,-27.296468,153.061714,BRIGHTON,4 - Regular ,N,Hard,Easy,Easy,
506123.051,6980715.1354,5242,10546,,BEACONSFIELD / SIXTEENTH,BEACONSFIELD TCE,,506123.1,6980715.1,-27.296566,153.061878,BRIGHTON,3 - Regular with seat,N,Hard,Easy,Easy,
506130.2864,6980339.7527,5243,10547,300277,Beaconsfield near Seaview,BEACONSFIELD TCE,Seaview St,506130.3,6980339.7,-27.299955,153.061953,BRIGHTON,2 - Intermediate,Y,Easy,Easy,Medium,2018/06/14 00:00:00+00
506139.4104,6980381.1739,5244,10548,300276,Beaconsfield near Seaview,BEACONSFIELD TCE,Fifteenth Av,506139.4,6980381.2,-27.299581,153.062045,BRIGHTON,2 - Intermediate,Y,Easy,Easy,Easy,2018/07/12 00:00:00+00
506201.5955,6979877.0557,5245,10549,301506,Hornibrook Bus Lines stop,Brighton Tce,Gladestone St,506201.6,6979877.1,-27.304132,153.062676,BRIGHTON,2 - Intermediate,Y,Easy,Easy,Easy,2018/06/14 00:00:00+00
506202.9233,6979959.6851,5246,10550,301507,Hornibrook Bus Lines stop,Brighton Tce,Twelfth Av,506202.9,6979959.7,-27.303386,153.062689,BRIGHTON,2 - Intermediate,N,Easy,Easy,Medium,
